mobility_key,metro_area,subregion,province,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
1449,Greater Toronto Area,Regional Municipality of Peel,Ontario,-37,-14,-11,-64,-16,8
1450,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,-15,-28,-66,-44,18
1451,Greater Toronto Area,Regional Municipality of Peel,Ontario,-34,-8,-26,-64,-42,17
1452,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,-14,-38,-67,-43,19
1453,Greater Toronto Area,Regional Municipality of Peel,Ontario,-32,-4,-29,-63,-42,18
1454,Greater Toronto Area,Regional Municipality of Peel,Ontario,-32,-9,-15,-62,-41,18
1455,Greater Toronto Area,Regional Municipality of Peel,Ontario,-36,-10,-19,-56,-10,10
1456,Greater Toronto Area,Regional Municipality of Peel,Ontario,-35,-12,-10,-61,-15,7
1457,Greater Toronto Area,Regional Municipality of Peel,Ontario,-25,3,-9,-64,-49,18
1458,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,16,-15,-63,-48,17
1459,Greater Toronto Area,Regional Municipality of Peel,Ontario,-15,31,0,-63,-49,17
1460,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,35,-18,-68,-64,23
1461,Greater Toronto Area,Regional Municipality of Peel,Ontario,-80,-73,-19,-84,-88,35
1462,Greater Toronto Area,Regional Municipality of Peel,Ontario,-59,-44,-18,-69,-44,16
1463,Greater Toronto Area,Regional Municipality of Peel,Ontario,-47,-28,3,-66,-26,10
1464,Greater Toronto Area,Regional Municipality of Peel,Ontario,-40,-12,-18,-74,-73,28
1465,Greater Toronto Area,Regional Municipality of Peel,Ontario,-34,-1,-4,-68,-58,23
1466,Greater Toronto Area,Regional Municipality of Peel,Ontario,-32,3,-33,-70,-59,24
1467,Greater Toronto Area,Regional Municipality of Peel,Ontario,-22,26,5,-70,-65,24
1468,Greater Toronto Area,Regional Municipality of Peel,Ontario,-74,-69,-21,-83,-87,36
1469,Greater Toronto Area,Regional Municipality of Peel,Ontario,-48,-22,1,-62,-30,15
1470,Greater Toronto Area,Regional Municipality of Peel,Ontario,-49,-28,-13,-64,-24,11
1471,Greater Toronto Area,Regional Municipality of Peel,Ontario,-42,-17,-22,-66,-49,21
1472,Greater Toronto Area,Regional Municipality of Peel,Ontario,-42,-15,-27,-66,-47,21
1473,Greater Toronto Area,Regional Municipality of Peel,Ontario,-43,-17,-24,-68,-47,21
1474,Greater Toronto Area,Regional Municipality of Peel,Ontario,-42,-12,-18,-68,-47,21
1475,Greater Toronto Area,Regional Municipality of Peel,Ontario,-43,-20,-25,-68,-46,22
1476,Greater Toronto Area,Regional Municipality of Peel,Ontario,-42,-14,17,-63,-15,12
1477,Greater Toronto Area,Regional Municipality of Peel,Ontario,-45,-20,0,-66,-21,10
1478,Greater Toronto Area,Regional Municipality of Peel,Ontario,-45,-21,-28,-70,-48,21
1479,Greater Toronto Area,Regional Municipality of Peel,Ontario,-44,-15,-33,-69,-47,20
1480,Greater Toronto Area,Regional Municipality of Peel,Ontario,-42,-10,-26,-71,-48,20
1481,Greater Toronto Area,Regional Municipality of Peel,Ontario,-52,-26,-33,-71,-51,22
1482,Greater Toronto Area,Regional Municipality of Peel,Ontario,-52,-31,-38,-72,-50,24
1483,Greater Toronto Area,Regional Municipality of Peel,Ontario,-50,-23,8,-67,-21,14
1484,Greater Toronto Area,Regional Municipality of Peel,Ontario,-52,-29,-13,-71,-26,11
1485,Greater Toronto Area,Regional Municipality of Peel,Ontario,-49,-28,-26,-72,-52,22
1486,Greater Toronto Area,Regional Municipality of Peel,Ontario,-50,-25,-37,-72,-50,21
1487,Greater Toronto Area,Regional Municipality of Peel,Ontario,-49,-26,-39,-73,-50,22
1488,Greater Toronto Area,Regional Municipality of Peel,Ontario,-46,-20,-28,-71,-50,22
1489,Greater Toronto Area,Regional Municipality of Peel,Ontario,-47,-24,-34,-71,-49,23
1490,Greater Toronto Area,Regional Municipality of Peel,Ontario,-46,-20,-15,-68,-19,13
1491,Greater Toronto Area,Regional Municipality of Peel,Ontario,-50,-26,-16,-72,-25,11
1492,Greater Toronto Area,Regional Municipality of Peel,Ontario,-47,-24,-17,-72,-51,21
1493,Greater Toronto Area,Regional Municipality of Peel,Ontario,-60,-44,-49,-73,-53,23
1494,Greater Toronto Area,Regional Municipality of Peel,Ontario,-46,-21,-27,-73,-50,22
1495,Greater Toronto Area,Regional Municipality of Peel,Ontario,-46,-21,-40,-72,-50,22
1496,Greater Toronto Area,Regional Municipality of Peel,Ontario,-46,-25,-38,-72,-48,23
1497,Greater Toronto Area,Regional Municipality of Peel,Ontario,-44,-16,7,-69,-17,13
1498,Greater Toronto Area,Regional Municipality of Peel,Ontario,-47,-24,-22,-73,-23,10
1499,Greater Toronto Area,Regional Municipality of Peel,Ontario,-47,-25,-35,-73,-50,21
1500,Greater Toronto Area,Regional Municipality of Peel,Ontario,-47,-22,-36,-72,-49,21
1501,Greater Toronto Area,Regional Municipality of Peel,Ontario,-45,-21,-19,-73,-49,21
1502,Greater Toronto Area,Regional Municipality of Peel,Ontario,-43,-16,-8,-72,-48,21
1503,Greater Toronto Area,Regional Municipality of Peel,Ontario,-48,-28,-43,-73,-49,23
1504,Greater Toronto Area,Regional Municipality of Peel,Ontario,-45,-19,-26,-71,-17,13
1505,Greater Toronto Area,Regional Municipality of Peel,Ontario,-47,-24,-18,-75,-21,10
1506,Greater Toronto Area,Regional Municipality of Peel,Ontario,-48,-27,-38,-74,-49,21
1507,Greater Toronto Area,Regional Municipality of Peel,Ontario,-46,-21,-30,-72,-48,21
1508,Greater Toronto Area,Regional Municipality of Peel,Ontario,-45,-18,-34,-73,-48,21
1509,Greater Toronto Area,Regional Municipality of Peel,Ontario,-41,-12,-30,-72,-48,21
1510,Greater Toronto Area,Regional Municipality of Peel,Ontario,-43,-18,-35,-72,-48,22
1511,Greater Toronto Area,Regional Municipality of Peel,Ontario,-43,-11,-29,-71,-19,13
1512,Greater Toronto Area,Regional Municipality of Peel,Ontario,-33,-3,26,-73,-21,8
1513,Greater Toronto Area,Regional Municipality of Peel,Ontario,-64,-48,-8,-82,-82,32
1514,Greater Toronto Area,Regional Municipality of Peel,Ontario,-52,-27,-47,-73,-53,23
1515,Greater Toronto Area,Regional Municipality of Peel,Ontario,-40,-9,-24,-71,-44,19
1516,Greater Toronto Area,Regional Municipality of Peel,Ontario,-46,-19,-37,-71,-46,20
1517,Greater Toronto Area,Regional Municipality of Peel,Ontario,-44,-22,-29,-70,-45,21
1518,Greater Toronto Area,Regional Municipality of Peel,Ontario,-40,-9,10,-68,-13,11
1519,Greater Toronto Area,Regional Municipality of Peel,Ontario,-42,-16,19,-72,-18,9
1520,Greater Toronto Area,Regional Municipality of Peel,Ontario,-47,-25,-38,-73,-47,21
1521,Greater Toronto Area,Regional Municipality of Peel,Ontario,-42,-13,-27,-71,-44,19
1522,Greater Toronto Area,Regional Municipality of Peel,Ontario,-42,-15,-20,-72,-44,19
1523,Greater Toronto Area,Regional Municipality of Peel,Ontario,-40,-12,-15,-71,-44,19
1524,Greater Toronto Area,Regional Municipality of Peel,Ontario,-39,-14,-8,-69,-43,19
1525,Greater Toronto Area,Regional Municipality of Peel,Ontario,-39,-12,11,-69,-13,10
1526,Greater Toronto Area,Regional Municipality of Peel,Ontario,-43,-20,-23,-73,-17,8
1527,Greater Toronto Area,Regional Municipality of Peel,Ontario,-44,-23,-36,-72,-45,19
1528,Greater Toronto Area,Regional Municipality of Peel,Ontario,-42,-16,-25,-70,-44,19
1529,Greater Toronto Area,Regional Municipality of York,Ontario,2,11,39,11,1,-1
1530,Greater Toronto Area,Regional Municipality of York,Ontario,12,16,37,1,-2,-3
1531,Greater Toronto Area,Regional Municipality of York,Ontario,-1,-15,97,-49,-78,18
1532,Greater Toronto Area,Regional Municipality of York,Ontario,-3,14,-9,-4,1,1
1533,Greater Toronto Area,Regional Municipality of York,Ontario,3,9,-3,-7,1,1
1534,Greater Toronto Area,Regional Municipality of York,Ontario,3,10,3,-5,2,0
1535,Greater Toronto Area,Regional Municipality of York,Ontario,0,3,-3,-3,-6,2
1536,Greater Toronto Area,Regional Municipality of York,Ontario,8,14,58,14,10,-2
1537,Greater Toronto Area,Regional Municipality of York,Ontario,6,10,69,5,4,-1
1538,Greater Toronto Area,Regional Municipality of York,Ontario,3,7,23,-3,4,0
1539,Greater Toronto Area,Regional Municipality of York,Ontario,-1,13,3,-1,3,0
1540,Greater Toronto Area,Regional Municipality of York,Ontario,-11,-3,-7,-10,-5,4
1541,Greater Toronto Area,Regional Municipality of York,Ontario,-12,-3,-18,-12,-11,6
1542,Greater Toronto Area,Regional Municipality of York,Ontario,-11,-3,-17,-5,-1,4
1543,Greater Toronto Area,Regional Municipality of York,Ontario,4,20,28,6,10,0
1544,Greater Toronto Area,Regional Municipality of York,Ontario,5,19,44,-1,4,0
1545,Greater Toronto Area,Regional Municipality of York,Ontario,3,12,2,-4,5,0
1546,Greater Toronto Area,Regional Municipality of York,Ontario,-3,8,-7,-6,5,1
1547,Greater Toronto Area,Regional Municipality of York,Ontario,3,8,7,-6,2,1
1548,Greater Toronto Area,Regional Municipality of York,Ontario,3,11,23,-6,1,1
1549,Greater Toronto Area,Regional Municipality of York,Ontario,-4,-1,-3,-7,6,1
1550,Greater Toronto Area,Regional Municipality of York,Ontario,5,14,75,4,10,-1
1551,Greater Toronto Area,Regional Municipality of York,Ontario,4,11,135,-4,3,0
1552,Greater Toronto Area,Regional Municipality of York,Ontario,3,6,63,-7,3,1
1553,Greater Toronto Area,Regional Municipality of York,Ontario,-3,3,-3,-11,2,2
1554,Greater Toronto Area,Regional Municipality of York,Ontario,2,11,7,-10,1,2
1555,Greater Toronto Area,Regional Municipality of York,Ontario,2,39,18,-14,0,2
1556,Greater Toronto Area,Regional Municipality of York,Ontario,-6,47,-13,-22,-3,5
1557,Greater Toronto Area,Regional Municipality of York,Ontario,-18,31,18,-20,0,5
1558,Greater Toronto Area,Regional Municipality of York,Ontario,-21,15,97,-29,-11,5
1559,Greater Toronto Area,Regional Municipality of York,Ontario,-14,33,35,-45,-34,13
1560,Greater Toronto Area,Regional Municipality of York,Ontario,-33,17,23,-52,-42,18
1561,Greater Toronto Area,Regional Municipality of York,Ontario,-38,4,36,-57,-49,21
1562,Greater Toronto Area,Regional Municipality of York,Ontario,-42,6,53,-59,-51,23
1563,Greater Toronto Area,Regional Municipality of York,Ontario,-50,-12,-1,-62,-53,25
1564,Greater Toronto Area,Regional Municipality of York,Ontario,-57,-16,75,-54,-36,15
1565,Greater Toronto Area,Regional Municipality of York,Ontario,-60,-26,51,-60,-43,14
1566,Greater Toronto Area,Regional Municipality of York,Ontario,-50,-12,-28,-69,-59,26
1567,Greater Toronto Area,Regional Municipality of York,Ontario,-53,-13,27,-67,-61,27
1568,Greater Toronto Area,Regional Municipality of York,Ontario,-59,-26,50,-70,-66,29
1569,Greater Toronto Area,Regional Municipality of York,Ontario,-59,-24,12,-71,-66,30
1570,Greater Toronto Area,Regional Municipality of York,Ontario,-60,-27,63,-69,-64,30
1571,Greater Toronto Area,Regional Municipality of York,Ontario,-67,-32,9,-65,-50,19
1572,Greater Toronto Area,Regional Municipality of York,Ontario,-68,-40,10,-69,-52,16
1573,Greater Toronto Area,Regional Municipality of York,Ontario,-59,-31,-30,-75,-67,29
1574,Greater Toronto Area,Regional Municipality of York,Ontario,-59,-25,-16,-73,-67,29
1575,Greater Toronto Area,Regional Municipality of York,Ontario,-56,-26,53,-70,-67,29
1576,Greater Toronto Area,Regional Municipality of York,Ontario,-57,-22,30,-70,-67,30
1577,Greater Toronto Area,Regional Municipality of York,Ontario,-61,-27,-16,-69,-66,31
1578,Greater Toronto Area,Regional Municipality of York,Ontario,-65,-30,17,-56,-50,19
1579,Greater Toronto Area,Regional Municipality of York,Ontario,-68,-37,19,-62,-53,16
1580,Greater Toronto Area,Regional Municipality of York,Ontario,-58,-25,30,-68,-67,28
1581,Greater Toronto Area,Regional Municipality of York,Ontario,-59,-22,8,-70,-68,30
1582,Greater Toronto Area,Regional Municipality of York,Ontario,-56,-19,22,-69,-69,30
1583,Greater Toronto Area,Regional Municipality of York,Ontario,-51,0,-14,-69,-69,29
1584,Greater Toronto Area,Regional Municipality of York,Ontario,-82,-69,-18,-84,-88,40
1585,Greater Toronto Area,Regional Municipality of York,Ontario,-63,-19,18,-61,-54,19
1586,Greater Toronto Area,Regional Municipality of York,Ontario,-81,-72,26,-67,-59,17
1587,Greater Toronto Area,Regional Municipality of York,Ontario,-60,-27,-35,-76,-71,31
1588,Greater Toronto Area,Regional Municipality of York,Ontario,-57,-19,-15,-71,-67,30
1589,Greater Toronto Area,Regional Municipality of York,Ontario,-58,-24,-24,-71,-68,31
1590,Greater Toronto Area,Regional Municipality of York,Ontario,-58,-22,-21,-71,-68,31
1591,Greater Toronto Area,Regional Municipality of York,Ontario,-60,-26,-12,-69,-66,32
1592,Greater Toronto Area,Regional Municipality of York,Ontario,-64,-28,47,-57,-46,18
1593,Greater Toronto Area,Regional Municipality of York,Ontario,-68,-40,-14,-67,-48,16
1594,Greater Toronto Area,Regional Municipality of York,Ontario,-56,-25,35,-69,-66,28
1595,Greater Toronto Area,Regional Municipality of York,Ontario,-59,-29,-32,-72,-66,30
1596,Greater Toronto Area,Regional Municipality of York,Ontario,-55,-24,2,-70,-67,30
1597,Greater Toronto Area,Regional Municipality of York,Ontario,-56,-21,9,-69,-66,30
1598,Greater Toronto Area,Regional Municipality of York,Ontario,-59,-26,3,-68,-65,31
1599,Greater Toronto Area,Regional Municipality of York,Ontario,-61,-26,127,-49,-45,17
1600,Greater Toronto Area,Regional Municipality of York,Ontario,-66,-37,-14,-65,-46,16
1601,Greater Toronto Area,Regional Municipality of York,Ontario,-53,-22,81,-65,-64,27
1602,Greater Toronto Area,Regional Municipality of York,Ontario,-55,-22,29,-67,-65,29
1603,Greater Toronto Area,Regional Municipality of York,Ontario,-55,-24,-10,-69,-66,30
1604,Greater Toronto Area,Regional Municipality of York,Ontario,-55,-16,16,-68,-65,30
1605,Greater Toronto Area,Regional Municipality of York,Ontario,-55,-19,45,-64,-63,29
1606,Greater Toronto Area,Regional Municipality of York,Ontario,-60,-23,56,-50,-42,17
1607,Greater Toronto Area,Regional Municipality of York,Ontario,-58,-26,152,-46,-39,12
1608,Greater Toronto Area,Regional Municipality of York,Ontario,-51,-18,27,-66,-64,27
1609,Greater Toronto Area,Regional Municipality of York,Ontario,-52,-15,49,-64,-63,28
1610,Greater Toronto Area,Regional Municipality of York,Ontario,-50,-16,71,-62,-64,28
1611,Greater Toronto Area,Regional Municipality of York,Ontario,-52,-15,19,-65,-63,29
1612,Greater Toronto Area,Regional Municipality of York,Ontario,-54,-18,-4,-64,-61,29
1613,Greater Toronto Area,Regional Municipality of York,Ontario,-56,-15,-16,-53,-39,17
1614,Greater Toronto Area,Regional Municipality of York,Ontario,-51,-18,-6,-55,-36,13
1615,Greater Toronto Area,Regional Municipality of York,Ontario,-52,-24,5,-67,-62,27
1616,Greater Toronto Area,Regional Municipality of York,Ontario,-50,-16,23,-63,-61,27
1617,Greater Toronto Area,Regional Municipality of York,Ontario,-45,-14,102,-60,-62,27
1618,Greater Toronto Area,Regional Municipality of York,Ontario,-48,-15,8,-65,-62,28
1619,Greater Toronto Area,Regional Municipality of York,Ontario,-50,-16,10,-63,-60,29
1620,Greater Toronto Area,Regional Municipality of York,Ontario,-50,-13,211,-36,-35,13
1621,Greater Toronto Area,Regional Municipality of York,Ontario,-50,-18,77,-50,-34,12
1622,Greater Toronto Area,Regional Municipality of York,Ontario,-66,-48,-4,-80,-86,34
1623,Greater Toronto Area,Regional Municipality of York,Ontario,-42,-4,70,-60,-59,25
1624,Greater Toronto Area,Regional Municipality of York,Ontario,-37,-4,135,-56,-60,25
1625,Greater Toronto Area,Regional Municipality of York,Ontario,-38,-1,134,-57,-59,25
1626,Greater Toronto Area,Regional Municipality of York,Ontario,-42,-8,111,-54,-56,25
1627,Greater Toronto Area,Regional Municipality of York,Ontario,-45,-9,204,-33,-27,12
1628,Greater Toronto Area,Regional Municipality of York,Ontario,-45,-17,149,-42,-28,10
1629,Greater Toronto Area,Regional Municipality of York,Ontario,-35,-8,105,-56,-59,23
1630,Greater Toronto Area,Regional Municipality of York,Ontario,-38,-7,86,-57,-57,24
1631,Greater Toronto Area,Regional Municipality of York,Ontario,-35,-6,108,-55,-57,24
1632,Greater Toronto Area,Regional Municipality of York,Ontario,-39,-8,30,-58,-57,25
1633,Greater Toronto Area,Regional Municipality of York,Ontario,-43,-14,25,-57,-55,26
1634,Greater Toronto Area,Regional Municipality of York,Ontario,-43,-10,135,-31,-18,12
1635,Greater Toronto Area,Regional Municipality of York,Ontario,-42,-15,139,-36,-18,10
1636,Greater Toronto Area,Regional Municipality of York,Ontario,-33,-7,140,-52,-55,22
1637,Greater Toronto Area,Regional Municipality of York,Ontario,-38,-9,92,-55,-55,24
1638,Greater Toronto Area,Regional Municipality of York,Ontario,-35,-8,120,-55,-56,24
1639,Greater Toronto Area,Regional Municipality of York,Ontario,-34,-1,139,-54,-54,23
1640,Greater Toronto Area,Regional Municipality of York,Ontario,-38,-9,93,-54,-52,23
1641,Greater Toronto Area,Regional Municipality of York,Ontario,-39,-6,228,-31,-16,10
1642,Greater Toronto Area,Regional Municipality of York,Ontario,-38,-12,213,-37,-18,8
1643,Greater Toronto Area,Regional Municipality of York,Ontario,-30,-6,164,-54,-54,21
1644,Greater Toronto Area,Regional Municipality of York,Ontario,-34,-6,125,-55,-54,22
1645,Greater Toronto Area,Regional Municipality of York,Ontario,-33,-8,76,-57,-55,24
1646,Greater Toronto Area,Regional Municipality of York,Ontario,-32,0,147,-52,-53,22
1647,Greater Toronto Area,Regional Municipality of York,Ontario,-35,-4,129,-51,-51,22
1648,Greater Toronto Area,Regional Municipality of York,Ontario,-37,-4,256,-25,-12,9
1649,Greater Toronto Area,Regional Municipality of York,Ontario,-37,-11,238,-33,-13,7
1650,Greater Toronto Area,Regional Municipality of York,Ontario,-28,-2,189,-50,-53,20
1651,Greater Toronto Area,Regional Municipality of York,Ontario,-30,-1,176,-50,-53,21
1652,Greater Toronto Area,Regional Municipality of York,Ontario,-29,-2,182,-50,-53,21
1653,Greater Toronto Area,Regional Municipality of York,Ontario,-30,5,167,-50,-53,21
1654,Greater Toronto Area,Regional Municipality of York,Ontario,-30,1,143,-45,-50,20
1655,Greater Toronto Area,Regional Municipality of York,Ontario,-33,3,248,-18,-9,7
1656,Greater Toronto Area,Regional Municipality of York,Ontario,-33,-6,172,-26,-8,5
1657,Greater Toronto Area,Regional Municipality of York,Ontario,-26,-5,140,-49,-53,20
1658,Greater Toronto Area,Regional Municipality of York,Ontario,-30,-4,89,-51,-53,22
1659,Greater Toronto Area,Regional Municipality of York,Ontario,-24,0,151,-46,-52,20
1660,Greater Toronto Area,Regional Municipality of York,Ontario,-25,6,188,-46,-51,20
1661,Greater Toronto Area,Regional Municipality of York,Ontario,-29,-2,181,-41,-49,19
1662,Greater Toronto Area,Regional Municipality of York,Ontario,-33,-2,233,-13,-10,8
1663,Greater Toronto Area,Regional Municipality of York,Ontario,-32,-10,271,-16,-5,4
1664,Greater Toronto Area,Regional Municipality of York,Ontario,-18,2,205,-48,-52,18
1665,Greater Toronto Area,Regional Municipality of York,Ontario,-10,24,185,-48,-51,16
1666,Greater Toronto Area,Regional Municipality of York,Ontario,-42,-32,392,-61,-76,23
1667,Greater Toronto Area,Regional Municipality of York,Ontario,-18,8,171,-52,-53,19
1668,Greater Toronto Area,Regional Municipality of York,Ontario,-25,2,176,-51,-55,19
1669,Greater Toronto Area,Regional Municipality of York,Ontario,-32,-5,271,-29,-11,6
1670,Greater Toronto Area,Regional Municipality of York,Ontario,-31,-12,236,-33,-12,4
1671,Greater Toronto Area,Regional Municipality of York,Ontario,-19,-1,195,-51,-52,18
1672,Greater Toronto Area,Regional Municipality of York,Ontario,-23,1,167,-52,-51,19
1673,Greater Toronto Area,Regional Municipality of York,Ontario,-20,0,173,-52,-52,19
1674,Greater Toronto Area,Regional Municipality of York,Ontario,-21,6,158,-51,-51,19
1675,Greater Toronto Area,Regional Municipality of York,Ontario,-26,-3,139,-49,-49,18
